0.33776,2e-06,1
0.33776,2e-06,1
0.34388,2e-06,1
0.34388,2e-06,1
0.35,2e-06,1
0.35,2e-06,1
0.05,3e-06,1
0.05,3e-06,1
0.056122,3e-06,1
0.056122,3e-06,1
0.062245,3e-06,1
0.062245,3e-06,1
0.068367,3e-06,1
0.068367,3e-06,1
0.07449,3e-06,1
0.07449,3e-06,1
0.080612,3e-06,1
0.080612,3e-06,1
0.086735,3e-06,1
0.086735,3e-06,1
0.092857,3e-06,1
0.092857,3e-06,1
0.09898,3e-06,1
0.09898,3e-06,1
0.1051,3e-06,1
0.1051,3e-06,1
0.11122,3e-06,1
0.11122,3e-06,1
0.11735,3e-06,1
0.11735,3e-06,1
0.12347,3e-06,1
0.12347,3e-06,1
0.12959,3e-06,1
0.12959,3e-06,1
0.13571,3e-06,1
0.13571,3e-06,1
0.14184,3e-06,1
0.14184,3e-06,1
0.14796,3e-06,1
0.14796,3e-06,1
0.15408,3e-06,1
0.15408,3e-06,1
0.1602,3e-06,1
0.1602,3e-06,1
0.16633,3e-06,1
0.16633,3e-06,1
0.17245,3e-06,1
0.17245,3e-06,1
0.17857,3e-06,1
0.17857,3e-06,1
0.18469,3e-06,1
0.18469,3e-06,1
0.19082,3e-06,1
0.19082,3e-06,1
0.19694,3e-06,1
0.19694,3e-06,1
0.20306,3e-06,1
0.20306,3e-06,1
0.20918,3e-06,1
0.20918,3e-06,1
0.21531,3e-06,1
0.21531,3e-06,1
0.22143,3e-06,1
0.22143,3e-06,1
0.22755,3e-06,1
0.22755,3e-06,1
0.23367,3e-06,1
0.23367,3e-06,1
0.2398,3e-06,1
0.2398,3e-06,1
0.24592,3e-06,1
0.24592,3e-06,1
0.25204,3e-06,1
0.25204,3e-06,1
0.25816,3e-06,1
0.25816,3e-06,1
0.26429,3e-06,1
0.26429,3e-06,1
0.27041,3e-06,1
0.27041,3e-06,1
0.27653,3e-06,1
0.27653,3e-06,1
0.28265,3e-06,1
0.28265,3e-06,1
0.28878,3e-06,1
0.28878,3e-06,1
0.2949,3e-06,1
0.2949,3e-06,1
0.30102,3e-06,1
0.30102,3e-06,1
0.30714,3e-06,1
0.30714,3e-06,1
0.31327,3e-06,1
0.31327,3e-06,1
0.31939,3e-06,1
0.31939,3e-06,1
0.32551,3e-06,1
0.32551,3e-06,1
0.33163,3e-06,1
0.33163,3e-06,1
0.33776,3e-06,1
0.33776,3e-06,1
0.34388,3e-06,1
0.34388,3e-06,1
0.35,3e-06,1
0.35,3e-06,1
0.05,4e-06,1
0.05,4e-06,1
0.056122,4e-06,1
0.056122,4e-06,1
0.062245,4e-06,1
0.062245,4e-06,1
0.068367,4e-06,1
0.068367,4e-06,1
0.07449,4e-06,1
0.07449,4e-06,1
0.080612,4e-06,1
0.080612,4e-06,1
0.086735,4e-06,1
0.086735,4e-06,1
0.092857,4e-06,1
0.092857,4e-06,1
0.09898,4e-06,1
0.09898,4e-06,1
0.1051,4e-06,1
0.1051,4e-06,1
0.11122,4e-06,1
0.11122,4e-06,1
0.11735,4e-06,1
0.11735,4e-06,1
0.12347,4e-06,1
0.12347,4e-06,1
0.12959,4e-06,1
0.12959,4e-06,1
0.13571,4e-06,1
0.13571,4e-06,1
0.14184,4e-06,1
0.14184,4e-06,1
0.14796,4e-06,1
0.14796,4e-06,1
0.15408,4e-06,1
0.15408,4e-06,1
0.1602,4e-06,1
0.1602,4e-06,1
0.16633,4e-06,1
0.16633,4e-06,1
0.17245,4e-06,1
0.17245,4e-06,1
0.17857,4e-06,1
0.17857,4e-06,1
0.18469,4e-06,1
0.18469,4e-06,1
0.19082,4e-06,1
0.19082,4e-06,1
0.19694,4e-06,1
0.19694,4e-06,1
0.20306,4e-06,1
0.20306,4e-06,1
0.20918,4e-06,1
0.20918,4e-06,1
0.21531,4e-06,1
0.21531,4e-06,1
0.22143,4e-06,1
0.22143,4e-06,1
0.22755,4e-06,1
0.22755,4e-06,1
0.23367,4e-06,1
0.23367,4e-06,1
0.2398,4e-06,1
0.2398,4e-06,1
0.24592,4e-06,1
0.24592,4e-06,1
0.25204,4e-06,1
0.25204,4e-06,1
0.25816,4e-06,1
0.25816,4e-06,1
0.26429,4e-06,1
0.26429,4e-06,1
0.27041,4e-06,1
0.27041,4e-06,1
0.27653,4e-06,1
0.27653,4e-06,1
0.28265,4e-06,1
0.28265,4e-06,1
0.28878,4e-06,1
0.28878,4e-06,1
0.2949,4e-06,1
0.2949,4e-06,1
0.30102,4e-06,1
0.30102,4e-06,1
0.30714,4e-06,1
0.30714,4e-06,1
0.31327,4e-06,1
0.31327,4e-06,1
0.31939,4e-06,1
0.31939,4e-06,1
0.32551,4e-06,1
0.32551,4e-06,1
0.33163,4e-06,1
0.33163,4e-06,1
0.33776,4e-06,1
0.33776,4e-06,1
0.34388,4e-06,1
0.34388,4e-06,1
0.35,4e-06,1
0.35,4e-06,1
0.05,5e-06,1
0.05,5e-06,1
0.056122,5e-06,1
0.056122,5e-06,1
0.062245,5e-06,1
0.062245,5e-06,1
0.068367,5e-06,1
0.068367,5e-06,1
0.07449,5e-06,1
0.07449,5e-06,1
0.080612,5e-06,1
0.080612,5e-06,1
0.086735,5e-06,1
0.086735,5e-06,1
0.092857,5e-06,1
0.092857,5e-06,1
0.09898,5e-06,1
0.09898,5e-06,1
0.1051,5e-06,1
0.1051,5e-06,1
0.11122,5e-06,1
0.11122,5e-06,1
0.11735,5e-06,1
0.11735,5e-06,1
0.12347,5e-06,1
0.12347,5e-06,1
0.12959,5e-06,1
0.12959,5e-06,1
0.13571,5e-06,1
0.13571,5e-06,1
0.14184,5e-06,1
0.14184,5e-06,1
0.14796,5e-06,1
0.14796,5e-06,1
0.15408,5e-06,1
0.15408,5e-06,1
0.1602,5e-06,1
0.1602,5e-06,1
0.16633,5e-06,1
0.16633,5e-06,1
0.17245,5e-06,1
0.17245,5e-06,1
0.17857,5e-06,1
0.17857,5e-06,1
0.18469,5e-06,1
0.18469,5e-06,1
0.19082,5e-06,1
0.19082,5e-06,1
0.19694,5e-06,1
0.19694,5e-06,1
0.20306,5e-06,1
0.20306,5e-06,1
0.20918,5e-06,1
0.20918,5e-06,1
0.21531,5e-06,1
0.21531,5e-06,1
0.22143,5e-06,1
0.22143,5e-06,1
0.22755,5e-06,1
0.22755,5e-06,1
0.23367,5e-06,1
0.23367,5e-06,1
0.2398,5e-06,1
0.2398,5e-06,1
0.24592,5e-06,1
0.24592,5e-06,1
0.25204,5e-06,1
0.25204,5e-06,1
0.25816,5e-06,1
0.25816,5e-06,1
0.26429,5e-06,1
0.26429,5e-06,1
0.27041,5e-06,1
0.27041,5e-06,1
0.27653,5e-06,1
0.27653,5e-06,1
0.28265,5e-06,1
0.28265,5e-06,1
0.28878,5e-06,1
0.28878,5e-06,1
0.2949,5e-06,1
0.2949,5e-06,1
0.30102,5e-06,1
0.30102,5e-06,1
0.30714,5e-06,1
0.30714,5e-06,1
0.31327,5e-06,1
0.31327,5e-06,1
0.31939,5e-06,1
0.31939,5e-06,1
0.32551,5e-06,1
0.32551,5e-06,1
0.33163,5e-06,1
0.33163,5e-06,1
0.33776,5e-06,1
0.33776,5e-06,1
0.34388,5e-06,1
0.34388,5e-06,1
0.35,5e-06,1
0.35,5e-06,1
0.05,1e-06,2
0.05,1e-06,2
0.056122,1e-06,2
0.056122,1e-06,2
0.062245,1e-06,2
0.062245,1e-06,2
0.068367,1e-06,2
0.068367,1e-06,2
0.07449,1e-06,2
0.07449,1e-06,2
0.080612,1e-06,2
0.080612,1e-06,2
0.086735,1e-06,2
0.086735,1e-06,2
0.092857,1e-06,2
0.092857,1e-06,2
0.09898,1e-06,2
0.09898,1e-06,2
0.1051,1e-06,2
0.1051,1e-06,2
0.11122,1e-06,2
0.11122,1e-06,2
0.11735,1e-06,2
0.11735,1e-06,2
0.12347,1e-06,2
0.12347,1e-06,2
0.12959,1e-06,2
0.12959,1e-06,2
0.13571,1e-06,2
0.13571,1e-06,2
0.14184,1e-06,2
0.14184,1e-06,2
0.14796,1e-06,2
0.14796,1e-06,2
0.15408,1e-06,2
0.15408,1e-06,2
0.1602,1e-06,2
0.1602,1e-06,2
0.16633,1e-06,2
0.16633,1e-06,2
0.17245,1e-06,2
0.17245,1e-06,2
0.17857,1e-06,2
0.17857,1e-06,2
0.18469,1e-06,2
0.18469,1e-06,2
0.19082,1e-06,2
0.19082,1e-06,2
0.19694,1e-06,2
0.19694,1e-06,2
0.20306,1e-06,2
0.20306,1e-06,2
0.20918,1e-06,2
0.20918,1e-06,2
0.21531,1e-06,2
0.21531,1e-06,2
0.22143,1e-06,2
0.22143,1e-06,2
0.22755,1e-06,2
0.22755,1e-06,2
0.23367,1e-06,2
0.23367,1e-06,2
0.2398,1e-06,2
0.2398,1e-06,2
0.24592,1e-06,2
0.24592,1e-06,2
0.25204,1e-06,2
0.25204,1e-06,2
0.25816,1e-06,2
0.25816,1e-06,2
0.26429,1e-06,2
0.26429,1e-06,2
0.27041,1e-06,2
0.27041,1e-06,2
0.27653,1e-06,2
0.27653,1e-06,2
0.28265,1e-06,2
0.28265,1e-06,2
0.28878,1e-06,2
0.28878,1e-06,2
0.2949,1e-06,2
0.2949,1e-06,2
0.30102,1e-06,2
0.30102,1e-06,2
0.30714,1e-06,2
0.30714,1e-06,2
0.31327,1e-06,2
0.31327,1e-06,2
0.31939,1e-06,2
0.31939,1e-06,2
0.32551,1e-06,2
0.32551,1e-06,2
0.33163,1e-06,2
0.33163,1e-06,2
0.33776,1e-06,2
0.33776,1e-06,2
0.34388,1e-06,2
0.34388,1e-06,2
0.35,1e-06,2
0.35,1e-06,2
0.05,2e-06,2
0.05,2e-06,2
0.056122,2e-06,2
0.056122,2e-06,2
0.062245,2e-06,2
0.062245,2e-06,2
0.068367,2e-06,2
0.068367,2e-06,2
0.07449,2e-06,2
0.07449,2e-06,2
0.080612,2e-06,2
0.080612,2e-06,2
0.086735,2e-06,2
0.086735,2e-06,2
0.092857,2e-06,2
0.092857,2e-06,2
0.09898,2e-06,2
0.09898,2e-06,2
0.1051,2e-06,2
0.1051,2e-06,2
0.11122,2e-06,2
0.11122,2e-06,2
0.11735,2e-06,2
0.11735,2e-06,2
0.12347,2e-06,2
0.12347,2e-06,2
0.12959,2e-06,2
0.12959,2e-06,2
0.13571,2e-06,2
0.13571,2e-06,2
0.14184,2e-06,2
0.14184,2e-06,2
0.14796,2e-06,2
0.14796,2e-06,2
0.15408,2e-06,2
0.15408,2e-06,2
0.1602,2e-06,2
0.1602,2e-06,2
0.16633,2e-06,2
0.16633,2e-06,2
0.17245,2e-06,2
0.17245,2e-06,2
0.17857,2e-06,2
0.17857,2e-06,2
0.18469,2e-06,2
0.18469,2e-06,2
0.19082,2e-06,2
0.19082,2e-06,2
0.19694,2e-06,2
0.19694,2e-06,2
0.20306,2e-06,2
0.20306,2e-06,2
0.20918,2e-06,2
0.20918,2e-06,2
0.21531,2e-06,2
0.21531,2e-06,2
0.22143,2e-06,2
0.22143,2e-06,2
0.22755,2e-06,2
0.22755,2e-06,2
0.23367,2e-06,2
0.23367,2e-06,2
0.2398,2e-06,2
0.2398,2e-06,2
0.24592,2e-06,2
0.24592,2e-06,2
0.25204,2e-06,2
0.25204,2e-06,2
0.25816,2e-06,2
0.25816,2e-06,2
